date,code,rate,amount
2022-07-29,sh.600601,1.1201716738197425,821519428.0100
2022-07-29,sh.600602,1.0379213483146066,2642496136.9400
2022-07-29,sh.600603,1.6584234930448223,5160987935.0200
2022-07-29,sh.600604,0.8926746166950597,1389404103.7100
2022-07-29,sh.600605,1.0599022004889975,285110791.1000
2022-07-29,sh.600606,0.9010152284263959,4511604713.6400
2022-07-29,sh.600608,1.0156599552572707,118372788.5300
2022-07-29,sh.600609,0.8200000000000001,4041808240.2800
2022-07-29,sh.600610,1.093622001170275,3030252672.0200
2022-07-29,sh.600611,0.9691358024691358,514055095.3300
2022-07-29,sh.600612,0.9176895306859207,914386156.2000
2022-07-29,sh.600613,0.9966386554621848,913087011.4400
2022-07-29,sh.600615,1.1270053475935828,202659452.7400
2022-07-29,sh.600616,0.9016172506738545,2413923793.7100
2022-07-29,sh.600617,1.1041214750542299,1714730341.2100
2022-07-29,sh.600618,0.9647718174539632,3375256317.9500
2022-07-29,sh.600619,1.163716814159292,2524122810.6400
2022-07-29,sh.600620,1.060952380952381,2876071518.0100
2022-07-29,sh.600621,0.875,8515869401.8000
2022-07-29,sh.600622,0.9545454545454545,3576356633.1500
2022-07-29,sh.600623,0.8941034897713597,1588154632.5700
2022-07-29,sh.600624,0.9925925925925926,2742873808.3100
2022-07-29,sh.600626,0.9670886075949366,671708944.5800
2022-07-29,sh.600628,0.9381578947368422,469593773.0200
2022-07-29,sh.600629,0.754054054054054,571553091.8900
2022-07-29,sh.600630,1.1577181208053693,6614141590.8900
2022-07-29,sh.600633,0.9360465116279071,1435487208.0500
2022-07-29,sh.600635,0.9969604863221884,771754388.3700
2022-07-29,sh.600636,0.9945652173913043,405419068.8600
2022-07-29,sh.600637,0.9594972067039106,1780740367.2600
2022-07-29,sh.600638,0.9680851063829787,320518734.7900
2022-07-29,sh.600639,0.8749080206033849,2670921602.0700
2022-07-29,sh.600640,0.9990338164251208,873817383.8400
2022-07-29,sh.600641,1.2323076923076923,11805592538.6300
2022-07-29,sh.600642,1.0334507042253522,2430976397.2100
2022-07-29,sh.600643,0.988195615514334,871418318.4900
2022-07-29,sh.600644,1.1540983606557378,2425660430.6800
2022-07-29,sh.600645,0.9221710189452125,1579098647.6000
2022-07-29,sh.600647,1.2137535816618912,781505642.6700
2022-07-29,sh.600648,0.9375,1917333780.4200
2022-07-29,sh.600649,0.9696969696969697,1295340455.4400
2022-07-29,sh.600650,0.849772382397572,1246428520.9600
2022-07-29,sh.600651,0.9492385786802031,1005577050.5000
2022-07-29,sh.600653,0.9157088122605365,3768394591.8900
2022-07-29,sh.600654,1.2036199095022626,606380601.4300
2022-07-29,sh.600655,0.8892438764643237,1644434933.0400
2022-07-29,sh.600657,0.8761061946902655,11209330790.9900
2022-07-29,sh.600658,1.0575539568345325,842150122.7000
2022-07-29,sh.600660,0.9796990685454982,12750856162.8300
2022-07-29,sh.600661,0.8906560636182903,1400313788.0000
2022-07-29,sh.600662,0.9272997032640949,2153076981.7900
2022-07-29,sh.600663,0.9564796905222438,897733631.7200
2022-07-29,sh.600664,0.9601328903654486,1168615329.3800
2022-07-29,sh.600665,0.9565217391304347,791993298.4000
2022-07-29,sh.600666,1.288,484795501.2100
2022-07-29,sh.600667,0.9783783783783784,1958367673.9400
2022-07-29,sh.600668,0.8607167004732929,3492303026.3300
2022-07-29,sh.600671,1.069425901201602,110267525.7800
2022-07-29,sh.600673,1.2759381898454747,7885139718.4200
2022-07-29,sh.600674,1.0400333611342787,5238227115.3800
2022-07-29,sh.600675,0.9444444444444444,683838229.1500
2022-07-29,sh.600676,0.9952380952380951,507521848.3600
2022-07-29,sh.600678,0.9793650793650793,1359798621.8400
2022-07-29,sh.600679,0.9473684210526316,665961211.7500
2022-07-29,sh.600681,1.0719101123595505,440991564.4100
2022-07-29,sh.600682,1.015075376884422,1150863367.1700
2022-07-29,sh.600683,0.9564270152505446,558263319.5000
2022-07-29,sh.600684,0.8455497382198953,963553332.6000
2022-07-29,sh.600685,1.3687727825030376,6420232346.1500
2022-07-29,sh.600686,1.1319942611190819,11810091673.9300
2022-07-29,sh.600688,0.9622641509433962,978657247.7500
2022-07-29,sh.600689,0.9782135076252724,2318389681.1600
2022-07-29,sh.600690,0.8981884057971014,15230816854.1800
2022-07-29,sh.600691,0.9702233250620347,1095386988.5400
2022-07-29,sh.600692,1.0098199672667758,577041342.4300
2022-07-29,sh.600693,0.9431818181818182,1018717714.5400
2022-07-29,sh.600694,0.9720357941834452,611379486.8000
2022-07-29,sh.600696,0.9330985915492959,1408592910.4200
2022-07-29,sh.600697,0.9262536873156342,375900117.9300
2022-07-29,sh.600698,1.0485829959514168,1978938759.0800
2022-07-29,sh.600699,1.3639240506329113,25390450862.0200
2022-07-29,sh.600702,0.7944038929440389,27778123089.9400
2022-07-29,sh.600703,0.8938660209846649,29226260094.8200
2022-07-29,sh.600704,0.935672514619883,3286638840.0900
2022-07-29,sh.600705,0.9421965317919074,1666390150.6900
2022-07-29,sh.600706,0.8030546623794212,2490578743.0100
2022-07-29,sh.600707,0.9569892473118279,1855695334.0100
2022-07-29,sh.600708,0.9395161290322581,1071107623.4000
2022-07-29,sh.600710,1.0541455160744502,1771204477.6000
2022-07-29,sh.600711,1.0247395833333335,11577560703.0600
2022-07-29,sh.600712,0.9306220095693781,544090026.1300
2022-07-29,sh.600713,1.0163934426229508,1709278299.8500
2022-07-29,sh.600714,0.9241819632881086,1157927528.4800
2022-07-29,sh.600715,0.8984374999999999,1329971154.5100
2022-07-29,sh.600716,1.0326797385620916,1336762005.0600
2022-07-29,sh.600717,1.0024937655860349,1071723563.4600
2022-07-29,sh.600718,0.9801553062985332,3102857490.0500
2022-07-29,sh.600719,0.9814126394052045,357338853.7600
2022-07-29,sh.600720,0.9153225806451613,4610972285.9500
2022-07-29,sh.600721,0.9206349206349207,451002931.7100
2022-07-29,sh.600722,0.9745454545454546,1020422324.1800
2022-07-29,sh.600724,0.9483568075117371,640667918.6500
2022-07-29,sh.600725,0.8459869848156182,1012119470.1200
2022-07-29,sh.600726,0.9834710743801652,332933056.3100
2022-07-29,sh.600727,0.9545454545454545,2062617292.6400
2022-07-29,sh.600728,0.9876352395672334,2811149725.4200
2022-07-29,sh.600729,1.0309325946445058,1387215944.0500
2022-07-29,sh.600730,0.986111111111111,740925764.0000
2022-07-29,sh.600731,1.1675977653631284,3182680308.2200
2022-07-29,sh.600732,1.1560744900975466,23259594701.5500
2022-07-29,sh.600733,0.8793478260869566,17750371883.2700
2022-07-29,sh.600734,1.1885057471264369,1594958410.2400
2022-07-29,sh.600735,1.0713178294573644,1548999257.2000
2022-07-29,sh.600736,1.0133587786259541,3347499347.1400
2022-07-29,sh.600737,0.9761273209549072,1518435592.2100
2022-07-29,sh.600738,0.8482384823848238,1153959997.5500
2022-07-29,sh.600739,0.948489010989011,1469565295.1200
2022-07-29,sh.600740,1.0847750865051902,7037612954.9900
2022-07-29,sh.600741,0.9538929969551979,8319113760.1300
2022-07-29,sh.600742,1.07451403887689,2637825076.5100
2022-07-29,sh.600743,0.9798994974874372,817003289.1400
2022-07-29,sh.600744,0.9939393939393939,3982096240.6900
2022-07-29,sh.600745,0.8064895367975545,41063715136.9200
2022-07-29,sh.600746,0.9150943396226415,1632550740.6300
2022-07-29,sh.600748,0.9569892473118279,689056010.1500
2022-07-29,sh.600749,0.8471428571428571,2118437437.6200
2022-07-29,sh.600750,1.0502793296089385,4435626057.9400
2022-07-29,sh.600751,0.9386281588447654,994009841.1300
2022-07-29,sh.600753,0.9360294117647059,1175484676.3600
2022-07-29,sh.600754,1.0127743203406485,6787724865.6600
2022-07-29,sh.600755,0.9227696404793608,2520311538.6600
2022-07-29,sh.600756,0.9097902097902097,1920508227.5700
2022-07-29,sh.600757,0.9173989455184534,872959950.5900
2022-07-29,sh.600758,1.0068649885583525,2066337616.6800
2022-07-29,sh.600759,0.991701244813278,1386707718.3900
2022-07-29,sh.600760,1.0117452440033083,17259061241.9400
2022-07-29,sh.600761,0.9776859504132231,2282845835.2400
2022-07-29,sh.600763,0.8425287356321839,13559771502.8300
2022-07-29,sh.600764,0.9861386138613861,2630203575.5500
2022-07-29,sh.600765,0.9884914463452567,16889405808.1700
2022-07-29,sh.600766,1.1524390243902438,504176965.5800
2022-07-29,sh.600767,1.012820512820513,258738489.1200
2022-07-29,sh.600768,1.0775956284153005,382806084.7800
2022-07-29,sh.600769,1.052194543297746,2045939340.0300
2022-07-29,sh.600770,0.9248554913294798,2820292016.7400
2022-07-29,sh.600771,0.8798295454545454,6970080211.3800
2022-07-29,sh.600773,0.9652392947103274,8286736209.6200
2022-07-29,sh.600774,0.902668759811617,443876357.9200
2022-07-29,sh.600775,0.9571865443425076,1381275737.6900
2022-07-29,sh.600776,0.9433628318584071,2285874138.3500
2022-07-29,sh.600777,0.9922480620155039,14577808192.6300
2022-07-29,sh.600778,0.9226594301221166,511827342.1900
2022-07-29,sh.600779,0.76752688172043,9558419153.0800
2022-07-29,sh.600780,1.157495256166983,3898277786.5000
2022-07-29,sh.600781,1.5073891625615765,844550388.1800
2022-07-29,sh.600782,0.8891089108910892,4631438536.2100
2022-07-29,sh.600783,0.9946848899012908,1120360169.3600
2022-07-29,sh.600784,1.1001371742112482,3076074081.9500
2022-07-29,sh.600785,0.9375481881264456,282424802.9000
2022-07-29,sh.600787,0.9806338028169015,2231001555.3300
2022-07-29,sh.600789,0.9831804281345565,2201065886.4200
2022-07-29,sh.600790,0.9182058047493403,699662386.6100
2022-07-29,sh.600791,1.0022779043280183,833581236.9300
2022-07-29,sh.600792,0.972568578553616,617479771.0200
2022-07-29,sh.600793,0.9815384615384615,740365718.7700
2022-07-29,sh.600794,1.0166204986149585,1431718545.1100
2022-07-29,sh.600795,0.9719387755102041,18495856881.2600
2022-07-29,sh.600796,1.0790441176470589,543031600.7000
2022-07-29,sh.600797,1.1873935264054514,6590911742.6000
2022-07-29,sh.600798,0.9851485148514851,1191367980.3400
2022-07-29,sh.600800,0.9829268292682928,352776461.7300
2022-07-29,sh.600801,0.920553562275756,4221831296.3900
2022-07-29,sh.600802,0.9089529590288317,920870215.0600
2022-07-29,sh.600803,0.9268817204301074,2284957289.0600
2022-07-29,sh.600804,0.9971671388101984,2309623493.2700
2022-07-29,sh.600805,1.0767634854771784,2015542160.2700
2022-07-29,sh.600807,1.0261096605744127,1319643142.9300
2022-07-29,sh.600808,0.828042328042328,2984845168.4300
2022-07-29,sh.600809,0.85678125,30283628396.4600
2022-07-29,sh.600810,0.989955357142857,2062573725.6200
2022-07-29,sh.600811,1.0141342756183747,8714700427.7200
2022-07-29,sh.600812,0.9360119047619048,1828606243.5400
2022-07-29,sh.600814,0.956390977443609,560851503.6700
2022-07-29,sh.600815,1.1258992805755397,1867842224.3900
2022-07-29,sh.600816,0.9644549763033177,953221963.1500
2022-07-29,sh.600817,1.0948366701791359,2169248777.4300
2022-07-29,sh.600818,1.1681318681318682,2474933337.9400
2022-07-29,sh.600819,1.0737864077669903,726026622.4800
2022-07-29,sh.600820,0.8980263157894737,2945830074.0800
2022-07-29,sh.600821,1.140625,8138449139.6500
2022-07-29,sh.600822,0.9574970484061391,536725196.7400
2022-07-29,sh.600823,0.9090909090909091,1070852417.8600
2022-07-29,sh.600824,0.9441489361702128,434397058.7300
2022-07-29,sh.600825,0.9623115577889447,417637549.8900
2022-07-29,sh.600826,0.99625,313700849.5400
2022-07-29,sh.600827,0.8788109756097561,2335857340.7500
2022-07-29,sh.600828,0.9711815561959654,237085830.8700
2022-07-29,sh.600829,0.96984126984127,687324564.5900
2022-07-29,sh.600830,1.0070671378091873,898567075.5000
2022-07-29,sh.600831,0.9949152542372881,1036604677.7900
2022-07-29,sh.600833,0.9566854990583805,2607616873.0400
2022-07-29,sh.600834,0.9196078431372551,2009590743.8500
2022-07-29,sh.600835,1.1342626559060895,1642264592.0800
2022-07-29,sh.600836,0.9505813953488372,1083311080.9700
2022-07-29,sh.600837,0.9511201629327902,4953046936.7000
2022-07-29,sh.600838,0.9506849315068494,1149062902.2600
2022-07-29,sh.600839,1.0240549828178693,5089966427.7800
2022-07-29,sh.600841,0.9408352668213458,2522027435.8500
2022-07-29,sh.600843,1.0496323529411764,692888370.0000
2022-07-29,sh.600844,1.0095541401273884,414379360.3500
2022-07-29,sh.600845,0.736080586080586,3630772766.0300
2022-07-29,sh.600846,1.0783817951959545,1202766903.8300
2022-07-29,sh.600847,1.0879183210436756,1705608457.6000
2022-07-29,sh.600848,0.8969830757910228,861518259.9100
2022-07-29,sh.600850,1.0257372654155497,1254185150.0300
2022-07-29,sh.600851,1.012893982808023,369972008.8300
2022-07-29,sh.600853,0.9436201780415431,1212029400.0600
2022-07-29,sh.600854,1.0381282495667246,3391102007.4400
2022-07-29,sh.600855,1.0205173951828723,1015147499.3000
2022-07-29,sh.600857,1.0542222222222222,1655562824.9900
2022-07-29,sh.600858,1.0622568093385214,970605858.5000
2022-07-29,sh.600859,0.8312645461598137,6811255570.2700
2022-07-29,sh.600860,0.9846659364731654,5386743778.7900
2022-07-29,sh.600861,0.9368954398894518,1588197145.2800
2022-07-29,sh.600862,0.9087357954545454,5828285174.2700
2022-07-29,sh.600863,0.9972752043596731,17084101274.3900
2022-07-29,sh.600864,0.9782178217821783,2321161409.0700
2022-07-29,sh.600865,0.8888888888888888,467820647.1500
2022-07-29,sh.600866,0.9685950413223141,2224211407.7200
2022-07-29,sh.600867,0.9314009661835749,3246645374.5700
2022-07-29,sh.600868,1.09375,6784282649.9200
2022-07-29,sh.600869,1.3922330097087376,11467573652.0500
2022-07-29,sh.600871,1.0,958507358.4400
2022-07-29,sh.600872,0.9956983080011471,15630337043.8100
2022-07-29,sh.600873,0.9568965517241379,14139780323.4800
2022-07-29,sh.600874,1.0503703703703704,2250423604.3200
2022-07-29,sh.600875,1.052919708029197,13617431928.8000
2022-07-29,sh.600876,1.0284,4412919752.5100
2022-07-29,sh.600877,1.0474060822898033,2281855413.1500
2022-07-29,sh.600879,1.0230769230769232,4824844410.9100
2022-07-29,sh.600880,0.8903225806451612,3049499349.8900
2022-07-29,sh.600881,0.9962264150943397,1163724525.8100
2022-07-29,sh.600882,0.8055555555555557,2954149736.8000
2022-07-29,sh.600883,1.0404172099087354,461679676.3000
2022-07-29,sh.600884,0.9561551433389546,27763602758.2200
2022-07-29,sh.600885,0.9865513928914504,5237917656.1800
2022-07-29,sh.600886,0.9800759013282734,4350804980.0400
2022-07-29,sh.600887,0.9225025746652934,36880057270.5900
2022-07-29,sh.600888,1.0937840785169028,6943553792.2900
2022-07-29,sh.600889,1.0922431865828093,588863007.4500
2022-07-29,sh.600892,1.1108179419525066,862576573.9400
2022-07-29,sh.600893,1.0866812227074236,42986765143.8400
2022-07-29,sh.600894,1.0300751879699248,457015908.2800
2022-07-29,sh.600895,0.9304000000000001,1544024572.0900
2022-07-29,sh.600897,0.930246913580247,319395625.1100
2022-07-29,sh.600898,1.1702127659574468,1662904253.7400
2022-07-29,sh.600900,0.995,24655351596.8900
2022-07-29,sh.600901,0.98635477582846,1269749640.2300
2022-07-29,sh.600903,1.063063063063063,2250692748.4700
2022-07-29,sh.600905,0.996825396825397,33708136788.4600
2022-07-29,sh.600906,0.8867924528301887,3556252749.3500
2022-07-29,sh.600908,1.0601769911504424,3876345757.7600
2022-07-29,sh.600909,0.949561403508772,1999294304.5700
2022-07-29,sh.600916,1.249568221070812,9325414133.1300
2022-07-29,sh.600917,1.1263888888888889,874457424.9400
2022-07-29,sh.600918,0.9541884816753927,2880933423.2300
2022-07-29,sh.600919,1.0126582278481013,13814250848.4300
2022-07-29,sh.600926,0.9539693128752502,6652910055.1500
2022-07-29,sh.600927,0.9581881533101045,1614684344.7400
2022-07-29,sh.600928,0.9673024523160763,623253743.9200
2022-07-29,sh.600929,1.1702586206896552,8526187361.2500
2022-07-29,sh.600933,1.1973121563836286,4849548307.8200
2022-07-29,sh.600935,1.0877862595419847,2389784749.3500
2022-07-29,sh.600936,1.0785498489425982,790723978.4100
2022-07-29,sh.600938,0.8851113716295428,19899128500.8300
2022-07-29,sh.600939,0.9243119266055045,1214862333.4200
2022-07-29,sh.600941,0.9630977991064041,10588512407.4200
2022-07-29,sh.600955,0.9681330100450294,2086622730.9000
2022-07-29,sh.600956,1.0705596107055961,10332944733.3800
2022-07-29,sh.600958,0.8472086190009794,11587811096.2600
2022-07-29,sh.600959,0.9785276073619632,1525323765.0800
2022-07-29,sh.600960,1.0909090909090908,1990198828.0900
2022-07-29,sh.600961,0.920855614973262,941282470.9100
2022-07-29,sh.600962,1.1576923076923076,2241469171.9900
2022-07-29,sh.600963,0.9537190082644628,3633226033.6000
2022-07-29,sh.600965,0.9709944751381215,2226879866.9100
2022-07-29,sh.600966,0.9754204398447607,887889353.2000
2022-07-29,sh.600967,1.0021978021978022,2832594758.4300
2022-07-29,sh.600968,0.9922178988326849,1411955035.1400
2022-07-29,sh.600969,0.916751269035533,2929806355.3300
2022-07-29,sh.600970,1.0144181256436662,3893674176.4300
2022-07-29,sh.600971,0.9323979591836734,2685819448.1000
2022-07-29,sh.600973,0.9738219895287957,6041866148.8300
2022-07-29,sh.600975,1.052023121387283,9611638089.7300
2022-07-29,sh.600976,0.8166536356528539,4190111579.0300
2022-07-29,sh.600977,1.032427695004382,2734197540.2600
2022-07-29,sh.600979,1.0841121495327102,1936696997.8700
2022-07-29,sh.600980,1.0492401215805474,1288629429.2500
2022-07-29,sh.600981,0.9482758620689655,696532704.7200
2022-07-29,sh.600982,0.9500000000000001,4628074933.6600
2022-07-29,sh.600983,0.9461538461538461,255550038.3700
2022-07-29,sh.600984,0.9182098765432098,1603959357.6900
2022-07-29,sh.600985,0.9039665970772444,5117720232.2500
2022-07-29,sh.600986,0.935064935064935,3813194174.9600
2022-07-29,sh.600987,0.9887429643527204,756918896.9700
2022-07-29,sh.600988,1.153506001263424,13233332749.6000
2022-07-29,sh.600989,0.9187713310580206,7382473505.1100
2022-07-29,sh.600990,0.7592814371257485,1749065624.5700
2022-07-29,sh.600992,1.3416198877305532,9009160634.7000
2022-07-29,sh.600993,0.9253218884120171,2301826822.1200
2022-07-29,sh.600995,1.1273677335075114,8751366358.6500
2022-07-29,sh.600996,1.596797671033479,13374490874.1200
2022-07-29,sh.600997,0.9315789473684211,2181339480.7800
2022-07-29,sh.600998,0.9457881567973311,1247100422.8300
2022-07-29,sh.600999,0.9626038781163435,3202813499.8300
2022-07-29,sh.601000,1.0077220077220077,1998048151.9000
2022-07-29,sh.601001,0.7826834862385321,10946806985.8100
2022-07-29,sh.601002,1.0466019417475727,1159586004.0200
2022-07-29,sh.601003,0.9382716049382716,495618262.6200
2022-07-29,sh.601005,0.9473684210526316,1279934160.4100
2022-07-29,sh.601006,0.9152798789712556,3284061409.0800
2022-07-29,sh.601007,0.7598896044158234,2163062074.9900
2022-07-29,sh.601008,1.0262529832935559,2525475632.9900
2022-07-29,sh.601009,1.009765625,12174695258.4000
2022-07-29,sh.601010,0.9206896551724137,470338440.5100
2022-07-29,sh.601011,1.0215311004784688,1379789325.0000
2022-07-29,sh.601012,0.9113811499703616,96479903990.9500
2022-07-29,sh.601015,0.9571183533447685,2220896878.5400
2022-07-29,sh.601016,1.1377870563674322,20966421102.1500
2022-07-29,sh.601018,1.0,1108542524.7100
2022-07-29,sh.601019,0.9183359013867488,668446428.1600
2022-07-29,sh.601020,0.9016835016835018,3464151248.5800
2022-07-29,sh.601021,0.8992905346945839,4281093809.0400
2022-07-29,sh.601028,1.0231638418079096,1480235843.2800
2022-07-29,sh.601038,0.9625,1233404196.8300
2022-07-29,sh.601058,1.0541740674955595,7830788732.8000
2022-07-29,sh.601066,0.8993427879626427,13157553966.4300
2022-07-29,sh.601068,1.0476190476190477,1708866082.7800
2022-07-29,sh.601069,1.0895632864544782,3708418534.3400
2022-07-29,sh.601077,0.9675675675675676,2136034377.7400
2022-07-29,sh.601086,0.9974226804123711,335468703.8500
2022-07-29,sh.601088,0.8512571947894578,19153514287.5500
2022-07-29,sh.601089,0.7659758203799654,5582209475.5200
2022-07-29,sh.601098,0.9438559322033899,976367417.6100
2022-07-29,sh.601099,0.9364548494983276,3182087247.6900
2022-07-29,sh.601100,0.8437146092865232,7789846565.3300
2022-07-29,sh.601101,0.8611793611793611,4309368704.2400
2022-07-29,sh.601106,1.0358306188925082,2046740369.1600
2022-07-29,sh.601107,1.012594458438287,919296775.1500
2022-07-29,sh.601108,0.9203539823008849,4386763560.3200
2022-07-29,sh.601111,0.8524734982332156,11620823415.3000
2022-07-29,sh.601113,0.9586206896551724,451408954.2200
2022-07-29,sh.601116,0.9273743016759777,1680534685.5800
2022-07-29,sh.601117,1.1422505307855626,13822253782.2400
2022-07-29,sh.601118,0.9472573839662447,1353380394.3600
2022-07-29,sh.601126,1.1411042944785277,15058922359.2100
2022-07-29,sh.601127,0.9393827615885898,43570681628.2900
2022-07-29,sh.601128,1.0091503267973856,4666575036.5300
2022-07-29,sh.601137,1.196,7378430819.3800
2022-07-29,sh.601138,1.022380467955239,4180356804.3600
2022-07-29,sh.601139,1.0287769784172662,1301087883.8400
2022-07-29,sh.601155,0.8243402914533281,10055016905.3900
2022-07-29,sh.601156,0.8812877263581489,3196014244.4100
2022-07-29,sh.601158,1.0167910447761195,720115407.0500
2022-07-29,sh.601162,0.9465408805031446,3421043392.5400
2022-07-29,sh.601163,0.9974402730375426,475227810.4000
2022-07-29,sh.601166,0.8920682730923694,32530479528.6900
2022-07-29,sh.601168,0.9573742540494459,14867338417.9100
2022-07-29,sh.601169,0.9185022026431717,3877738779.3500
2022-07-29,sh.601177,1.1515863689776735,1156364763.6100
2022-07-29,sh.601179,1.0811965811965811,6876626881.1900
2022-07-29,sh.601186,0.9292929292929294,7661584403.1400
2022-07-29,sh.601187,0.9530201342281879,951323548.2500
2022-07-29,sh.601188,0.9347826086956521,641729167.2700
2022-07-29,sh.601198,0.9245495495495496,2634989742.9600
2022-07-29,sh.601199,1.0703324808184143,2075643396.3600
2022-07-29,sh.601200,0.9891625615763545,1519129146.9800
2022-07-29,sh.601208,0.9671875,3130011463.1500
2022-07-29,sh.601211,0.9519104084321476,5787700667.2000
2022-07-29,sh.601212,1.029090909090909,1442363557.2200
2022-07-29,sh.601216,0.9439834024896264,4279302627.2200
2022-07-29,sh.601218,1.0838323353293413,5113321289.9000
2022-07-29,sh.601222,1.1387900355871885,18385480478.9300
2022-07-29,sh.601225,0.9099999999999999,21935228458.0500
2022-07-29,sh.601226,1.1902834008097165,3296141053.3900
2022-07-29,sh.601228,0.994579945799458,1709046657.8900
2022-07-29,sh.601229,0.9099236641221374,2639351865.2700
2022-07-29,sh.601231,1.2406119610570236,4652097881.8400
2022-07-29,sh.601233,0.908118313404657,5362288333.2800
2022-07-29,sh.601236,0.9702970297029704,4475715506.9600
2022-07-29,sh.601238,0.9757536041939712,14337143153.5600
2022-07-29,sh.601258,0.9640287769784174,1596836698.5100
2022-07-29,sh.601279,0.9692532942898975,1552280835.2000
2022-07-29,sh.601288,0.9437086092715232,21834509556.8500
2022-07-29,sh.601298,0.9981751824817517,848101152.5800
2022-07-29,sh.601311,1.0374331550802138,7401619272.1500
2022-07-29,sh.601318,0.9019271948608136,34732450825.4600
2022-07-29,sh.601319,0.9227722772277228,3639449571.2800
2022-07-29,sh.601326,1.0565371024734982,1354444755.6200
2022-07-29,sh.601328,0.927710843373494,9471104771.4300
2022-07-29,sh.601330,1.0255427841634737,1567479946.4700
2022-07-29,sh.601333,0.9495412844036696,1699248793.7000
2022-07-29,sh.601336,0.9009009009009009,3651762695.1900
2022-07-29,sh.601339,1.1025641025641024,1828781562.7800
2022-07-29,sh.601360,0.8694117647058823,6675588715.6200
2022-07-29,sh.601366,0.9647435897435896,239265422.0000
2022-07-29,sh.601368,1.0149253731343284,1851412399.6200
2022-07-29,sh.601369,1.3832460732984293,7172817946.1300
2022-07-29,sh.601375,0.9261904761904762,2135269162.1000
2022-07-29,sh.601377,0.9150141643059491,6385128757.3100
2022-07-29,sh.601388,1.2865329512893982,6259829331.4500
2022-07-29,sh.601390,0.9337641357027463,14907861765.7600
2022-07-29,sh.601398,0.9182389937106918,18043280383.3700
2022-07-29,sh.601399,1.0709876543209877,1407953441.8200
2022-07-29,sh.601456,0.8758223684210527,8993855816.9100
2022-07-29,sh.601500,0.8485523385300668,658936793.3100
2022-07-29,sh.601512,0.9534883720930233,433086536.8900
2022-07-29,sh.601515,0.9568034557235421,1019382698.5400
2022-07-29,sh.601518,1.0936329588014981,2166736181.2200
2022-07-29,sh.601519,0.9407176287051482,1492059019.4900
2022-07-29,sh.601528,0.9205955334987592,1287773571.8900
2022-07-29,sh.601555,0.9537572254335259,2787576277.7800
2022-07-29,sh.601566,0.983431952662722,325371697.5600
2022-07-29,sh.601567,0.9527078565980168,5269204609.7200
2022-07-29,sh.601568,0.95748031496063,704113644.6500
2022-07-29,sh.601577,0.9355246523388117,1398998928.2100
2022-07-29,sh.601579,0.9151467089611419,2794376097.1400
2022-07-29,sh.601588,0.9358974358974359,908940518.2800
2022-07-29,sh.601595,0.8787878787878787,775631648.8500
2022-07-29,sh.601598,0.9741602067183462,1530136996.9300
2022-07-29,sh.601599,0.9512195121951219,2026493628.6100
2022-07-29,sh.601600,0.9915074309978769,11845597191.2000
2022-07-29,sh.601601,0.8536997885835096,8449406269.2300
2022-07-29,sh.601606,1.0428816466552315,3766819797.0300
2022-07-29,sh.601607,0.9523281596452329,7289467396.9700
2022-07-29,sh.601608,1.0949868073878628,6256914481.3500
2022-07-29,sh.601609,1.0854472630173566,1682165349.3800
2022-07-29,sh.601611,0.9904648390941597,2690226170.8300
2022-07-29,sh.601615,0.8936043036461446,47102566212.9000
2022-07-29,sh.601616,1.0953846153846154,935204574.7900
2022-07-29,sh.601618,0.9314285714285714,4985717651.4400
2022-07-29,sh.601619,1.151219512195122,3227969317.9100
2022-07-29,sh.601628,0.8941289701636188,5683210578.4000
2022-07-29,sh.601633,0.9303643724696357,28038991119.8800
2022-07-29,sh.601636,0.9233870967741935,10221232398.1100
2022-07-29,sh.601658,0.8701298701298703,12722979753.7200
2022-07-29,sh.601665,0.9057377049180327,2013865031.7700
2022-07-29,sh.601666,0.8925373134328358,10525413747.6200
2022-07-29,sh.601668,0.9402985074626865,22837901632.5600
2022-07-29,sh.601669,0.9200507614213198,21514954073.6300
2022-07-29,sh.601677,1.2164775115594788,10504601889.1500
2022-07-29,sh.601678,0.9630872483221476,2297137435.4300
2022-07-29,sh.601686,0.9608865710560626,421954703.3800
2022-07-29,sh.601688,0.9364406779661016,10619043240.7600
2022-07-29,sh.601689,1.349185380889476,19213649068.6000
2022-07-29,sh.601696,0.9416167664670659,9362016941.1000
2022-07-29,sh.601698,0.9815627743634766,1306102093.4400
2022-07-29,sh.601699,0.9555863983344899,11591418458.7500
2022-07-29,sh.601700,1.30859375,2862525846.4700
2022-07-29,sh.601702,1.5141980046047583,7666241107.9000
2022-07-29,sh.601717,1.1645833333333333,11841852780.7700
2022-07-29,sh.601718,1.1093247588424437,7290753562.6300
2022-07-29,sh.601727,1.0827250608272505,9596842765.9500
2022-07-29,sh.601728,0.9973118279569891,3228043505.1500
2022-07-29,sh.601766,0.9903846153846154,3214825058.5400
2022-07-29,sh.601777,0.943327239488117,2189074677.5900
2022-07-29,sh.601778,1.070110701107011,10016472260.5200
2022-07-29,sh.601788,0.958886780518659,29847139429.3600
2022-07-29,sh.601789,0.8877374784110534,5591907108.3900
2022-07-29,sh.601798,1.1062874251497006,805239485.3400
2022-07-29,sh.601799,1.0565583634175693,6097701179.1500
2022-07-29,sh.601800,0.8692390139335476,10668907137.9300
2022-07-29,sh.601801,0.993801652892562,491414441.2600
