date,code,open,close,amount
2022-07-29,sh.605268,10.7600,10.4200,563654789.4000
2022-07-29,sh.605277,21.7000,20.8200,1347379029.5900
2022-07-29,sh.605286,39.9200,46.4200,3339425634.5100
2022-07-29,sh.605287,25.3300,24.3600,233287645.2000
2022-07-29,sh.605288,38.9900,39.7500,611683940.1300
2022-07-29,sh.605289,19.5000,18.0500,395699574.8900
2022-07-29,sh.605296,25.7500,26.2000,1139898124.0000
2022-07-29,sh.605298,13.6000,14.2100,627841777.5700
2022-07-29,sh.605299,10.9100,9.9900,809706201.9500
2022-07-29,sh.605300,16.6000,14.0700,424120166.1300
2022-07-29,sh.605303,12.8800,11.9400,224644500.9900
2022-07-29,sh.605305,48.4200,58.7800,2963997575.7000
2022-07-29,sh.605318,14.7500,15.4900,401472235.3300
2022-07-29,sh.605319,14.6600,15.5000,1549213422.5700
2022-07-29,sh.605333,22.9600,31.9100,2455496245.3300
2022-07-29,sh.605336,29.9700,19.5800,955502144.0200
2022-07-29,sh.605337,27.6000,22.8200,1491006750.9100
2022-07-29,sh.605338,30.5500,27.6700,1226629794.6700
2022-07-29,sh.605339,25.3800,22.9100,669060872.2700
2022-07-29,sh.605358,67.8600,56.7200,18986903722.9200
2022-07-29,sh.605365,16.4900,18.3200,1377384057.4000
2022-07-29,sh.605366,29.3200,20.2900,6274606363.8500
2022-07-29,sh.605368,12.6400,13.4000,1056670403.7200
2022-07-29,sh.605369,124.6100,130.9500,734457057.7400
2022-07-29,sh.605376,58.3600,48.7500,3584518509.7000
2022-07-29,sh.605377,18.0000,18.8800,1124444462.3700
2022-07-29,sh.605378,21.7900,25.3500,1927528119.3000
2022-07-29,sh.605388,17.2900,16.1800,2294707057.2400
2022-07-29,sh.605389,26.8000,29.3500,440792693.8300
2022-07-29,sh.605398,34.9100,35.4600,664454344.0400
2022-07-29,sh.605399,42.2500,40.6500,4780295032.2800
2022-07-29,sh.605488,15.6400,14.7200,317066021.4900
2022-07-29,sh.605499,172.0000,153.0600,2792877213.9100
2022-07-29,sh.605500,16.3600,10.4800,167979548.6800
2022-07-29,sh.605507,24.1300,23.5500,762611827.4400
2022-07-29,sh.605555,25.4000,32.4000,3561067647.4200
2022-07-29,sh.605566,22.8300,22.8800,379195282.7900
2022-07-29,sh.605567,15.7800,14.1900,1098865183.1500
2022-07-29,sh.605577,11.4700,11.0300,427416334.3200
2022-07-29,sh.605580,13.4200,13.5400,944119969.6400
2022-07-29,sh.605588,33.2000,32.6300,344511569.3300
2022-07-29,sh.605589,24.6800,24.5700,941035257.7700
2022-07-29,sh.605598,18.1600,17.9000,1806901249.7600
2022-07-29,sh.605599,10.8300,10.8500,257852440.9800
2022-07-29,sh.688001,27.5200,31.7500,1085423839.3800
2022-07-29,sh.688002,39.8000,38.0000,3480752684.5400
2022-07-29,sh.688003,33.6400,40.6100,1545550204.2700
2022-07-29,sh.688004,24.7800,25.3800,154118976.2300
2022-07-29,sh.688005,130.0100,138.5000,21813294660.3300
2022-07-29,sh.688006,70.6700,74.6400,3027175552.0700
2022-07-29,sh.688007,24.5200,26.8900,3043612694.9500
2022-07-29,sh.688008,60.6500,57.3000,10096981616.1400
2022-07-29,sh.688009,4.5500,4.3900,928824554.2000
2022-07-29,sh.688010,25.3500,24.1100,297732437.5200
2022-07-29,sh.688011,23.1800,25.3000,435354168.3700
2022-07-29,sh.688012,116.0900,121.3400,19139756861.4600
2022-07-29,sh.688013,20.1100,20.4600,234714187.5900
2022-07-29,sh.688015,24.1000,22.9800,403152461.5900
2022-07-29,sh.688016,193.6500,147.5500,4598809433.7600
2022-07-29,sh.688017,118.0000,198.5100,12814859722.4100
2022-07-29,sh.688018,113.2900,102.6200,3523455144.4600
2022-07-29,sh.688019,212.9600,210.7200,3446129115.3600
2022-07-29,sh.688020,39.0000,58.9500,1838733505.6800
2022-07-29,sh.688021,33.2000,28.4000,336943397.7100
2022-07-29,sh.688022,58.8000,73.4800,2200233197.7500
2022-07-29,sh.688023,147.9100,136.3600,1891642938.3400
2022-07-29,sh.688025,49.5500,60.5000,3222993686.3300
2022-07-29,sh.688026,46.6000,42.6000,347727191.8100
2022-07-29,sh.688027,100.1000,105.1600,840889222.2500
2022-07-29,sh.688028,35.5800,45.8500,1259453906.6800
2022-07-29,sh.688029,87.2000,83.3400,2683950676.1200
2022-07-29,sh.688030,20.9300,21.4700,324137087.5300
2022-07-29,sh.688032,867.1800,947.0000,8816958477.0200
2022-07-29,sh.688033,21.2400,28.1800,5599219688.4900
2022-07-29,sh.688036,89.2600,70.8600,7052700356.5700
2022-07-29,sh.688037,144.8000,161.3400,7058699339.0200
2022-07-29,sh.688038,13.9100,13.6900,152729326.5700
2022-07-29,sh.688039,39.4000,43.3200,1126776214.2700
2022-07-29,sh.688045,67.5000,83.2200,3139220094.4000
2022-07-29,sh.688046,30.0300,31.8900,971841562.3700
2022-07-29,sh.688047,91.5000,84.8300,6425889686.7700
2022-07-29,sh.688048,121.0500,141.2800,4077584810.2000
2022-07-29,sh.688049,37.9500,36.9700,698853297.8400
2022-07-29,sh.688050,224.5000,199.3900,4415716838.5400
2022-07-29,sh.688051,29.0000,27.3600,211536713.2600
2022-07-29,sh.688052,384.9600,417.8800,4210082284.7700
2022-07-29,sh.688053,58.0000,67.3100,3620186378.3500
2022-07-29,sh.688055,5.4400,5.1700,370011456.9200
2022-07-29,sh.688056,35.9600,36.6500,287793764.8100
2022-07-29,sh.688057,18.4900,18.2000,484573561.0400
2022-07-29,sh.688058,54.3400,52.0600,628384378.9400
2022-07-29,sh.688059,135.1300,136.9700,514346920.2800
2022-07-29,sh.688060,45.7400,52.7900,1134460165.1400
2022-07-29,sh.688062,16.9100,15.9600,550951493.0000
2022-07-29,sh.688063,315.0000,391.4500,28957163134.1900
2022-07-29,sh.688065,112.8000,81.4000,3300378362.1200
2022-07-29,sh.688066,80.4000,75.3400,1658104279.8300
2022-07-29,sh.688067,20.9600,21.0400,190054611.1600
2022-07-29,sh.688068,74.5500,69.5200,3755619292.8100
2022-07-29,sh.688069,32.1600,34.4600,150968698.0900
2022-07-29,sh.688070,38.6000,52.7800,967132302.9400
2022-07-29,sh.688071,46.9700,58.3100,1334915250.5700
2022-07-29,sh.688072,154.2600,212.8900,4597523378.3200
2022-07-29,sh.688075,175.1000,111.8400,3774940567.8400
2022-07-29,sh.688076,25.9400,24.2000,1505101634.7200
2022-07-29,sh.688077,84.9700,90.5100,3206493742.1900
2022-07-29,sh.688078,49.2100,45.0000,522805172.9200
2022-07-29,sh.688079,11.2800,10.7900,401702659.5000
2022-07-29,sh.688080,40.2000,45.9900,611797395.6800
2022-07-29,sh.688081,20.7300,21.7500,218004351.5400
2022-07-29,sh.688082,94.4400,112.9800,2494651560.0900
2022-07-29,sh.688083,209.4200,216.8600,1613383170.3800
2022-07-29,sh.688085,21.7400,22.7200,939796917.2300
2022-07-29,sh.688086,7.0300,7.3300,302380627.8900
2022-07-29,sh.688087,57.0000,55.6400,413325980.6800
2022-07-29,sh.688088,31.4700,33.3600,4759738112.1400
2022-07-29,sh.688089,32.9900,40.2400,1973329963.0700
2022-07-29,sh.688090,31.2000,38.4100,1343506072.5800
2022-07-29,sh.688091,159.0700,133.7800,3973344642.0300
2022-07-29,sh.688092,25.8000,28.9000,297300258.3700
2022-07-29,sh.688093,19.3600,20.2500,454066034.2500
2022-07-29,sh.688095,70.6000,69.4800,627043539.5100
2022-07-29,sh.688096,13.6100,14.6200,226689182.9500
2022-07-29,sh.688097,34.0500,36.7000,628415063.6600
2022-07-29,sh.688098,7.8600,8.2100,260941178.1800
2022-07-29,sh.688099,101.2600,84.4900,4640284560.7400
2022-07-29,sh.688100,21.6300,26.6300,2072973062.2300
2022-07-29,sh.688101,14.6400,15.0000,619814898.1900
2022-07-29,sh.688102,13.2900,14.1700,624418660.1700
2022-07-29,sh.688103,51.6000,57.3000,981903415.9700
2022-07-29,sh.688105,85.3200,70.0000,2095021361.2700
2022-07-29,sh.688106,19.6400,19.8600,1680413790.6800
2022-07-29,sh.688107,68.7000,66.4800,2330773399.1000
2022-07-29,sh.688108,5.8800,6.3400,989204993.5000
2022-07-29,sh.688109,31.3600,32.0000,121798317.1400
2022-07-29,sh.688110,37.9900,31.9600,2495565101.7000
2022-07-29,sh.688111,198.2400,175.1000,8749141642.3500
2022-07-29,sh.688112,60.9800,73.7100,1627886982.1900
2022-07-29,sh.688113,45.5500,48.8800,348578520.7300
2022-07-29,sh.688115,40.0100,55.0300,736180133.3900
2022-07-29,sh.688116,169.4800,148.5700,8638130831.8700
2022-07-29,sh.688117,29.0500,28.0400,367723490.7900
2022-07-29,sh.688118,16.7900,17.7300,238816930.9800
2022-07-29,sh.688119,8.8500,8.2300,1493107196.6600
2022-07-29,sh.688120,246.6600,279.0000,7032832635.6400
2022-07-29,sh.688121,24.3100,20.2800,414266119.9400
2022-07-29,sh.688122,92.0000,99.8900,8737224592.1300
2022-07-29,sh.688123,105.5000,92.9400,3359545459.8500
2022-07-29,sh.688125,46.9000,65.4000,1278346831.2500
2022-07-29,sh.688126,22.8800,20.2100,5172301978.6400
2022-07-29,sh.688127,23.3300,22.7800,742129924.9100
2022-07-29,sh.688128,24.1300,23.2800,1085592626.3500
2022-07-29,sh.688129,14.7900,14.8000,144090886.8600
2022-07-29,sh.688130,57.5000,58.1500,458574931.0500
2022-07-29,sh.688131,142.0000,160.0000,5027608263.6300
2022-07-29,sh.688133,176.6400,154.3900,1900358281.2200
2022-07-29,sh.688135,31.4000,36.5100,2806103722.6900
2022-07-29,sh.688136,26.5300,26.3800,937406112.8900
2022-07-29,sh.688138,16.1100,18.3000,640099880.9800
2022-07-29,sh.688139,72.9900,69.5000,1766195782.7900
2022-07-29,sh.688148,19.9700,23.3000,1918266282.1300
2022-07-29,sh.688150,22.5900,23.9400,2685567148.7900
2022-07-29,sh.688151,24.0300,23.5700,529876922.5700
2022-07-29,sh.688153,50.5900,45.9900,1326466226.6300
2022-07-29,sh.688155,104.7000,118.3300,1714953023.5700
2022-07-29,sh.688156,21.6300,21.0800,432796437.8300
2022-07-29,sh.688157,105.7300,114.2600,1996932129.9500
2022-07-29,sh.688158,14.5200,15.0600,1214049566.6500
2022-07-29,sh.688159,22.0400,22.2700,577734864.5500
2022-07-29,sh.688160,27.7100,35.9900,479475551.7400
2022-07-29,sh.688161,48.7800,53.0900,1176116210.0800
2022-07-29,sh.688162,56.5000,77.6500,2608806123.7800
2022-07-29,sh.688163,24.8000,23.2900,376603719.8700
2022-07-29,sh.688165,9.9300,11.0800,860216128.1800
2022-07-29,sh.688166,24.2600,21.9400,1372447847.3000
2022-07-29,sh.688167,149.2200,163.8500,3857110507.5000
2022-07-29,sh.688168,35.8000,36.2500,371927307.6700
2022-07-29,sh.688169,618.2400,326.1600,7153895267.3200
2022-07-29,sh.688170,53.3000,60.3800,3664016300.0000
2022-07-29,sh.688171,23.4700,24.0400,394257459.2500
2022-07-29,sh.688173,33.0200,29.8900,2353721957.9900
2022-07-29,sh.688175,33.9300,33.0900,241674034.9300
2022-07-29,sh.688176,12.5900,11.8600,264356942.0400
2022-07-29,sh.688177,21.8200,20.3300,221434704.7400
2022-07-29,sh.688178,18.5700,19.2200,116942995.3200
2022-07-29,sh.688179,50.8800,47.6000,1470330116.2000
2022-07-29,sh.688180,75.3200,61.3900,12388275967.2300
2022-07-29,sh.688181,43.6600,42.2300,600341174.7300
2022-07-29,sh.688182,14.7300,14.1500,555600549.8000
2022-07-29,sh.688183,10.9900,11.3800,292765076.9500
2022-07-29,sh.688185,200.0000,162.0000,6475883974.8800
2022-07-29,sh.688186,32.3000,35.3900,4128460653.3700
2022-07-29,sh.688187,66.6600,55.2600,9410861738.8200
2022-07-29,sh.688188,219.9800,247.2900,2755729755.8700
2022-07-29,sh.688189,21.0200,22.4500,2773396145.0700
2022-07-29,sh.688190,77.7000,98.2000,1858363790.8400
2022-07-29,sh.688191,16.8800,19.3100,877929717.4200
2022-07-29,sh.688192,26.5100,26.9000,339698476.0800
2022-07-29,sh.688193,54.2700,55.4700,436023699.7000
2022-07-29,sh.688195,28.4500,29.8800,1426238040.6800
2022-07-29,sh.688196,77.1500,81.0300,1703262958.8600
2022-07-29,sh.688197,24.7800,24.3200,439545132.7900
2022-07-29,sh.688198,122.7500,124.0700,654979976.6500
2022-07-29,sh.688199,39.8800,40.0700,671928422.3800
2022-07-29,sh.688200,355.3200,317.0000,4881447551.1900
2022-07-29,sh.688201,33.2500,31.0500,483308839.4300
2022-07-29,sh.688202,344.0000,329.9500,6766538406.1200
2022-07-29,sh.688206,30.3200,31.0000,2204523230.1200
2022-07-29,sh.688207,28.2300,31.3000,1709137953.6700
2022-07-29,sh.688208,33.2800,36.5000,6175779503.6100
2022-07-29,sh.688209,31.0800,24.8400,2317983903.6900
2022-07-29,sh.688210,21.7100,24.6100,325104256.1200
2022-07-29,sh.688211,40.6300,43.3300,553415794.1900
2022-07-29,sh.688212,47.2500,47.4000,630729162.0500
2022-07-29,sh.688213,57.1500,58.7300,2536649357.1500
2022-07-29,sh.688215,30.6000,33.4600,129504555.7100
2022-07-29,sh.688216,28.6000,27.3900,388700836.0100
2022-07-29,sh.688217,40.6100,39.2000,274603742.6900
2022-07-29,sh.688218,13.9900,34.9700,5442991976.4600
2022-07-29,sh.688219,9.7200,9.8000,248646948.5300
2022-07-29,sh.688220,69.5500,69.9000,1063140643.7800
2022-07-29,sh.688221,14.9000,14.5100,1630889258.7400
2022-07-29,sh.688222,16.5500,17.0100,507526596.6400
2022-07-29,sh.688223,14.9600,17.3800,15556856560.3000
2022-07-29,sh.688225,22.4200,20.6800,447529880.5000
2022-07-29,sh.688226,12.4000,13.7000,503472402.7000
2022-07-29,sh.688227,21.4400,21.5000,128351452.2300
2022-07-29,sh.688228,31.4600,31.9000,249700821.1300
2022-07-29,sh.688229,40.4900,38.1500,118872447.8900
2022-07-29,sh.688230,69.5000,65.4600,905685392.7200
2022-07-29,sh.688231,35.0000,41.9900,4658459313.7000
2022-07-29,sh.688232,37.6000,41.9800,1131781317.6800
2022-07-29,sh.688233,56.8700,54.8300,3698164488.9800
2022-07-29,sh.688234,67.9300,84.9000,5319734267.5700
2022-07-29,sh.688235,99.8500,100.3000,4020078196.2900
2022-07-29,sh.688236,19.5400,19.7400,207465410.9400
2022-07-29,sh.688237,58.9600,61.4000,4684099111.5700
2022-07-29,sh.688238,27.3900,28.1800,3025060155.6900
2022-07-29,sh.688239,53.4300,66.0600,3678701579.7400
2022-07-29,sh.688246,26.5000,28.2000,405321603.9700
2022-07-29,sh.688248,23.1200,43.7700,6873187051.5200
2022-07-29,sh.688251,41.8000,48.5400,1715110122.3400
2022-07-29,sh.688253,33.4200,29.8800,1162543704.0100
2022-07-29,sh.688255,31.0000,44.1500,652780592.0700
2022-07-29,sh.688256,64.0000,61.0000,2341895684.1200
2022-07-29,sh.688257,39.6600,39.8800,260730893.1800
2022-07-29,sh.688258,33.9900,36.8000,791494370.0500
2022-07-29,sh.688259,79.9800,71.7800,931317199.6100
2022-07-29,sh.688260,16.3900,17.7100,331257431.7700
2022-07-29,sh.688261,241.9600,248.4800,3129363089.1600
2022-07-29,sh.688262,48.0000,48.7400,4053173855.6600
2022-07-29,sh.688265,64.0300,63.6000,486611914.8500
2022-07-29,sh.688266,35.8900,34.0500,957319213.5500
2022-07-29,sh.688267,33.1600,35.1400,485298205.0600
2022-07-29,sh.688268,70.5900,78.2600,1681160268.9200
2022-07-29,sh.688269,107.4900,107.3000,699861768.5800
2022-07-29,sh.688270,62.3000,75.5800,1513119520.3700
2022-07-29,sh.688272,26.5800,25.5900,198346239.3700
2022-07-29,sh.688276,64.3900,59.0800,2178690785.1500
2022-07-29,sh.688277,14.3800,15.6300,1627577395.2700
2022-07-29,sh.688278,29.1500,26.0700,1214730002.9700
2022-07-29,sh.688279,73.8300,72.9700,1347151774.2100
2022-07-29,sh.688280,11.5800,12.9900,1422450149.2500
2022-07-29,sh.688281,263.0000,276.9700,2192513223.5800
2022-07-29,sh.688282,47.8900,46.7100,603470244.8300
2022-07-29,sh.688283,47.2000,54.5000,691266602.8400
2022-07-29,sh.688285,8.5600,9.0300,373028104.1700
2022-07-29,sh.688286,52.3700,48.7900,403983448.2200
2022-07-29,sh.688287,17.3500,17.0300,973487349.8800
2022-07-29,sh.688288,22.6900,23.4400,573451431.1600
2022-07-29,sh.688289,29.6200,29.1600,2721618828.4100
2022-07-29,sh.688290,51.6600,82.2000,2125166902.0400
2022-07-29,sh.688295,37.0400,41.7300,2964184807.1500
2022-07-29,sh.688296,26.1800,23.8600,272375449.1800
2022-07-29,sh.688297,52.9000,49.4000,16996121564.2400
2022-07-29,sh.688298,115.1500,113.4500,7242640433.8200
2022-07-29,sh.688299,18.2600,18.2000,1231171811.4800
2022-07-29,sh.688300,78.4400,79.2200,1196476077.1300
2022-07-29,sh.688301,474.0000,457.2200,3326480183.3400
2022-07-29,sh.688302,45.3000,37.7200,1320873505.3200
2022-07-29,sh.688303,68.8000,61.2800,19083474003.6900
2022-07-29,sh.688305,76.1000,74.0300,1239524596.3400
2022-07-29,sh.688306,5.5300,6.1100,1785915306.7600
2022-07-29,sh.688308,66.0000,63.6200,790853522.1300
2022-07-29,sh.688309,16.7500,16.1000,112209135.8200
2022-07-29,sh.688310,22.5600,22.0500,216715346.4300
2022-07-29,sh.688311,60.2800,64.9100,1395727746.4800
2022-07-29,sh.688312,17.8100,18.0000,244998675.6300
2022-07-29,sh.688313,11.4700,10.7800,1094959023.7200
2022-07-29,sh.688314,48.1600,46.0000,417260733.9100
2022-07-29,sh.688315,26.2900,30.0900,1734006269.6900
2022-07-29,sh.688316,36.2900,34.9100,160611380.9100
2022-07-29,sh.688317,37.5000,51.5000,11287710052.5500
2022-07-29,sh.688318,100.0000,87.9200,1410486474.6300
2022-07-29,sh.688319,18.9000,16.8200,351898396.5000
2022-07-29,sh.688320,52.0000,68.6100,2518720261.6900
2022-07-29,sh.688321,25.5000,24.8000,1108187618.1900
2022-07-29,sh.688322,45.0000,38.9100,4466275104.2800
2022-07-29,sh.688323,25.0000,28.7500,688710161.6700
2022-07-29,sh.688325,61.1500,63.3100,1396036420.9100
2022-07-29,sh.688326,150.0000,208.6000,3803086525.6800
2022-07-29,sh.688327,24.4800,23.8200,3274388474.9500
2022-07-29,sh.688328,25.0200,26.5100,387345459.1700
2022-07-29,sh.688329,32.1000,36.8700,825787049.7500
2022-07-29,sh.688330,85.2200,94.4900,2599294772.2500
2022-07-29,sh.688331,47.5000,48.2300,1645027313.4100
2022-07-29,sh.688332,69.9600,59.5300,2920012301.3200
2022-07-29,sh.688333,182.3600,201.6300,1625803419.0500
2022-07-29,sh.688335,28.4500,30.7800,149192862.1900
2022-07-29,sh.688336,15.7500,14.6500,130666621.1400
2022-07-29,sh.688337,58.1000,73.0300,1278372570.1800
2022-07-29,sh.688338,33.7200,33.2300,184240185.5300
2022-07-29,sh.688339,99.0000,105.1500,4766541314.7300
2022-07-29,sh.688345,61.3000,80.3800,2680531612.3700
2022-07-29,sh.688348,483.3000,602.0000,13612963491.2400
2022-07-29,sh.688349,40.4500,51.3000,12960213526.3800
2022-07-29,sh.688350,17.9900,19.0300,247710577.4900
2022-07-29,sh.688353,109.9800,109.3500,8865330717.9100
2022-07-29,sh.688355,21.2100,23.0200,441254386.9600
2022-07-29,sh.688356,245.0000,227.6000,1847178990.0100
2022-07-29,sh.688357,112.4000,93.3700,902589759.9400
2022-07-29,sh.688358,36.2000,34.4000,1129423472.8100
2022-07-29,sh.688359,41.5000,57.8700,1418332743.7100
2022-07-29,sh.688360,26.6200,29.7800,717321019.1500
2022-07-29,sh.688363,143.1400,159.2300,11007315548.5800
2022-07-29,sh.688365,9.2500,9.4400,349690833.0100
2022-07-29,sh.688366,104.9900,90.2400,1898493107.2500
2022-07-29,sh.688367,20.0300,18.6100,343275038.0900
2022-07-29,sh.688368,159.2100,128.2000,1501771498.2900
2022-07-29,sh.688369,45.5400,55.3500,538366782.4700
2022-07-29,sh.688375,94.0000,95.3000,5462599572.9400
2022-07-29,sh.688377,30.9500,34.4000,826329170.0700
2022-07-29,sh.688378,38.9000,37.2200,1068141408.1200
2022-07-29,sh.688379,16.3000,18.0200,191468781.8900
2022-07-29,sh.688382,14.0000,15.3700,2382633779.8200
2022-07-29,sh.688383,113.9700,103.9000,1868873329.9800
2022-07-29,sh.688385,64.6600,56.0800,6115949888.1700
2022-07-29,sh.688386,52.6500,61.9800,1403228157.4700
2022-07-29,sh.688388,85.0000,79.7000,8614788011.6400
2022-07-29,sh.688389,17.7500,18.7800,1180049353.1000
2022-07-29,sh.688390,313.1100,343.0000,22098623996.5600
2022-07-29,sh.688393,22.5200,23.8700,172474857.0300
2022-07-29,sh.688395,21.0200,22.9900,498910384.7300
2022-07-29,sh.688396,58.8300,50.6000,8474858699.7300
2022-07-29,sh.688398,28.5500,29.4300,289780192.3000
2022-07-29,sh.688399,114.6800,115.0000,1982785869.2200
2022-07-29,sh.688400,33.4800,35.1800,12061910507.0400
2022-07-29,sh.688408,92.0000,136.9000,8737904786.4400
2022-07-29,sh.688418,9.3500,10.3300,341356103.4400
2022-07-29,sh.688425,4.0700,4.1200,1203862353.9700
2022-07-29,sh.688456,24.3500,28.4400,563313111.3800
2022-07-29,sh.688466,15.6200,16.7000,155065819.4900
2022-07-29,sh.688468,12.2600,11.1400,164923983.1000
2022-07-29,sh.688488,9.8500,12.2000,1232628837.7000
2022-07-29,sh.688499,219.0000,206.7200,2958297323.4700
2022-07-29,sh.688500,22.2800,22.2200,167959060.6600
2022-07-29,sh.688501,15.3900,17.8600,267178255.5200
2022-07-29,sh.688505,10.1400,9.9800,497300150.0200
2022-07-29,sh.688508,75.6500,65.1300,5500761206.7200
2022-07-29,sh.688509,5.3900,5.1800,408070335.3300
2022-07-29,sh.688510,19.0500,19.4600,770819280.6800
2022-07-29,sh.688511,37.8000,36.4100,211997617.2200
2022-07-29,sh.688513,49.7200,59.4900,1114536347.1300
2022-07-29,sh.688516,262.3500,320.6200,5046770047.8300
2022-07-29,sh.688517,11.7400,14.4000,578861556.3900
2022-07-29,sh.688518,33.5300,36.4200,3162501396.9600
2022-07-29,sh.688519,28.2900,27.8200,727828141.6400
2022-07-29,sh.688520,51.7400,55.9700,737887793.8300
2022-07-29,sh.688521,49.4600,46.4500,3969011462.3000
2022-07-29,sh.688526,26.5200,24.4200,745216393.1300
2022-07-29,sh.688528,10.5700,10.7200,65559169.2600
2022-07-29,sh.688529,30.8000,37.2700,1158662117.3300
2022-07-29,sh.688533,72.5100,85.0100,3090662813.1900
2022-07-29,sh.688536,570.5800,457.0100,5478253721.6500
2022-07-29,sh.688538,2.6800,2.6700,677181158.5400
2022-07-29,sh.688550,68.5200,70.3000,1315827341.5400
2022-07-29,sh.688551,40.2100,44.9100,820049939.2000
2022-07-29,sh.688553,24.2700,23.5600,259941302.7200
2022-07-29,sh.688555,13.6000,13.5900,254414632.4000
2022-07-29,sh.688556,79.9200,82.4100,7732844348.3700
2022-07-29,sh.688557,32.0000,34.1000,191055215.2800
2022-07-29,sh.688558,34.3900,36.6800,822934062.7900
2022-07-29,sh.688559,73.0000,89.3400,6936271231.0400
2022-07-29,sh.688560,34.0000,37.0500,2991522651.6500
2022-07-29,sh.688561,56.1100,50.8400,2131063771.3900
2022-07-29,sh.688565,9.7300,10.7500,472103751.8800
2022-07-29,sh.688566,18.1500,18.7400,109590747.8500
2022-07-29,sh.688567,28.4500,33.8500,6609099427.1400
2022-07-29,sh.688568,68.0700,68.0000,662459376.7600
2022-07-29,sh.688569,18.2800,19.4600,337974091.5500
2022-07-29,sh.688571,7.3200,7.4700,96914665.7400
2022-07-29,sh.688575,20.6800,20.0300,3430212863.2900
2022-07-29,sh.688577,41.0700,46.4700,240264344.6700
2022-07-29,sh.688578,21.3800,18.5000,1097473933.5000
2022-07-29,sh.688579,8.8900,8.8100,149711443.6200
2022-07-29,sh.688580,65.0500,60.3400,741351250.1000
2022-07-29,sh.688585,9.5600,10.6700,461859084.1700
2022-07-29,sh.688586,26.9700,25.2600,1478782325.4700
2022-07-29,sh.688588,11.5500,11.2900,308037836.5400
2022-07-29,sh.688589,44.9900,37.4900,1702005189.0700
2022-07-29,sh.688590,14.3400,11.0100,388507845.7800
2022-07-29,sh.688595,56.9200,50.3800,4957338780.8600
2022-07-29,sh.688596,19.8000,22.0000,1652447299.7000
2022-07-29,sh.688597,15.2100,20.0500,1931976673.5800
2022-07-29,sh.688598,295.0000,359.1500,12325715495.0700
2022-07-29,sh.688599,63.9900,82.9900,40886517772.3300
2022-07-29,sh.688600,12.9900,15.6600,312952067.5600
2022-07-29,sh.688601,150.0000,109.3000,5669844355.1000
2022-07-29,sh.688606,121.5000,123.7700,1668974439.6400
2022-07-29,sh.688607,26.2800,28.9500,1532665348.3100
2022-07-29,sh.688608,138.5000,141.6600,3076079560.6900
2022-07-29,sh.688609,8.3600,8.9800,2295070069.4600
2022-07-29,sh.688611,58.3900,68.0200,367537681.1000
2022-07-29,sh.688613,30.9400,27.9300,793045586.4100
2022-07-29,sh.688616,12.2000,11.7800,313321847.3200
2022-07-29,sh.688617,218.2700,199.5100,1376867042.1400
2022-07-29,sh.688618,42.0500,45.1800,160995875.2600
2022-07-29,sh.688619,13.8000,14.3200,128983987.8300
2022-07-29,sh.688621,109.6600,101.8600,1881789515.1800
2022-07-29,sh.688622,34.0300,35.4300,555656551.4400
2022-07-29,sh.688625,43.5400,40.2900,238802417.6600
2022-07-29,sh.688626,33.2300,30.8000,511302043.5800
2022-07-29,sh.688628,29.6200,32.4600,568596240.2700
2022-07-29,sh.688630,67.2200,84.5200,5341769066.8100
2022-07-29,sh.688633,46.5200,51.9500,675995660.7900
2022-07-29,sh.688636,112.6100,114.7100,798593958.5800
2022-07-29,sh.688639,131.9600,122.7900,2017742105.4300
2022-07-29,sh.688655,12.8300,13.1300,221255973.0900
2022-07-29,sh.688656,39.1700,36.6100,195073694.4100
2022-07-29,sh.688658,18.8800,16.2000,873012590.6200
2022-07-29,sh.688659,9.5000,12.6000,770953271.0900
2022-07-29,sh.688660,9.4100,9.6200,5187505897.2500
2022-07-29,sh.688661,60.5700,62.7100,960069170.3000
2022-07-29,sh.688662,41.9000,39.7000,534766769.5200
2022-07-29,sh.688663,34.3800,45.0300,4801066360.0700
2022-07-29,sh.688665,145.9000,168.5900,1290376900.3900
2022-07-29,sh.688667,143.5300,180.9900,2548458485.1300
2022-07-29,sh.688668,70.5800,97.0900,1511614355.0900
2022-07-29,sh.688669,25.3400,27.0900,550556017.8900
2022-07-29,sh.688670,51.6000,42.8000,615810739.4600
2022-07-29,sh.688676,26.1700,35.3700,5189097973.4200
2022-07-29,sh.688677,91.3100,95.8100,1462065525.1800
2022-07-29,sh.688678,25.8000,27.5400,2144145526.9200
2022-07-29,sh.688679,10.7800,11.4500,105956413.9900
2022-07-29,sh.688680,198.4000,206.6000,7216752126.7000
2022-07-29,sh.688681,13.3400,15.8600,714077947.7500
2022-07-29,sh.688682,84.7100,87.7000,549530296.9000
2022-07-29,sh.688683,23.9900,26.1000,350600356.3600
2022-07-29,sh.688685,28.8800,29.3300,1155950644.4100
2022-07-29,sh.688686,263.9800,278.0000,2185041288.5600
2022-07-29,sh.688687,17.6600,17.2000,794426034.6800
2022-07-29,sh.688689,32.4500,29.8300,1009218593.1800
2022-07-29,sh.688690,80.8000,72.6300,2257281876.3200
2022-07-29,sh.688696,308.0000,344.9300,5397080942.7400
2022-07-29,sh.688697,15.1000,18.0800,1426686833.7700
2022-07-29,sh.688698,20.1500,24.2100,736223234.2700
2022-07-29,sh.688699,109.3000,91.3300,1860977919.8000
2022-07-29,sh.688700,83.0000,129.5000,7073262654.4000
